Fat,Protein,Carbs,Calories
9.0,30.0,0.0,132.28534790432647
4.0,22.0,0.0,186.9899875488049
8.0,33.0,0.0,194.57155660083882
15.0,19.0,0.0,289.21628027364665
16.0,25.0,0.0,132.28534790432647
1.0,22.0,0.0,195.78696722887813
1.0,29.0,0.0,305.59482900575387
8.0,30.0,0.0,200.53913253691448
2.0,22.0,0.0,363.1288723942298
4.0,33.0,0.0,356.25465427819535
15.0,29.0,0.0,352.20983990615844
22.0,17.0,0.0,267.5775065414632
8.0,10.0,0.0,272.3296718494995
10.0,11.0,0.0,145.83449289243606
17.0,14.0,0.0,277.5898968495758
3.0,16.0,1.0,276.3744862215365
4.0,24.0,1.0,272.3296718494995
3.0,16.0,1.0,128.24053353228953
6.0,26.0,0.0,272.13038060554004
7.0,27.0,4.0,272.3296718494995
3.0,17.0,0.0,277.08183715753586
3.0,20.0,0.0,150.5866582004724
2.0,16.0,0.0,282.34206215761213
13.0,15.0,0.0,274.45172465749766
15.0,29.0,0.0,293.968445581683
3.0,17.0,0.0,123.4883682242532
5.0,26.0,0.0,203.87659597295203
17.0,16.0,0.0,127.53318259629013
20.0,22.0,0.0,207.2140594089896
5.0,17.0,2.0,212.16551596098537
10.0,26.0,0.0,245.2313818732803
23.0,17.0,0.0,101.14224355607028
13.0,28.0,0.0,129.4559441603289
14.0,18.0,0.0,195.0796162928788
14.0,26.0,0.0,109.93922323614358
12.0,19.0,0.0,172.02614068869647
21.0,26.0,0.0,252.61365968135482
21.0,23.0,0.0,265.65474497742446
31.0,15.0,0.0,114.18332885213995
27.0,23.0,0.0,135.82210258432343
19.0,23.0,0.0,209.53540346094718
19.0,17.0,0.0,98.28461383203766
23.0,31.0,0.0,139.44010848840648
18.0,25.0,0.0,98.28461383203766
19.0,23.0,0.0,161.30639944458446
17.0,18.0,0.0,189.41738208886449
18.0,25.0,0.0,98.51213105603216
16.0,18.0,0.0,110.64657417214295
16.0,27.0,0.0,85.67033700392194
27.0,16.0,0.0,178.39229911269103
26.0,20.0,0.0,252.61365968135482
20.0,17.0,0.0,98.51213105603216
24.0,29.0,0.0,152.50941976451116
15.0,17.0,0.0,217.62503220502109
17.0,27.0,0.0,268.2848574774626
19.0,26.0,0.0,123.74068471226363
14.0,28.0,0.0,196.49431816487754
10.0,30.0,0.0,274.45172465749766
17.0,18.0,0.0,230.9748859491713
17.0,25.0,0.0,199.32372190887517
6.0,20.0,0.0,231.68223688517062
10.0,27.0,0.0,185.77457692076558
4.0,21.0,0.0,293.2610946456836
5.0,28.0,0.0,281.1266515295728
15.0,18.0,0.0,336.73793335401007
15.0,25.0,0.0,333.9085296100125
7.0,27.0,0.0,263.53269216942624
20.0,17.0,0.0,239.26380593720458
19.0,25.0,0.0,331.07912586601486
6.0,20.0,0.0,262.82534123342685
8.0,28.0,0.0,263.53269216942624
13.0,19.0,0.0,225.71466094909496
12.0,26.0,0.0,262.82534123342685
6.0,21.0,0.0,216.91768126902167
9.0,27.0,0.0,253.32101061735412
17.0,21.0,0.0,305.59482900575387
21.0,28.0,0.0,312.9771068138284
6.0,24.0,0.0,248.06078561727787
19.0,17.0,0.0,331.78647680201425
20.0,30.0,0.0,204.0758872169115
6.0,20.0,0.0,262.1179902974274
10.0,34.0,0.0,275.6671352855371
16.0,19.0,0.0,239.7718656292446
15.0,24.0,0.0,212.6735756530253
6.0,28.0,0.0,225.71466094909496
5.0,34.0,0.0,254.0283615533536
9.0,22.0,0.0,137.0375132123628
9.0,27.0,0.0,200.53913253691448
4.0,31.0,0.0,123.4883682242532
3.0,31.0,0.0,160.59904850858504
3.0,31.0,0.0,208.12070158894844
2.0,30.0,0.0,236.434402193207
2.0,31.0,0.0,174.14819349669463
5.0,20.0,0.0,248.06078561727787
7.0,20.0,0.0,271.6223209135001
69.0,5.0,1.0,137.0375132123628
76.0,4.0,1.0,186.9899875488049
11.0,14.0,0.0,194.57155660083882
8.0,11.0,0.0,214.0882775250241
4.0,22.0,0.0,141.08232758439976
4.0,20.0,0.0,191.74215285684122
14.0,28.0,0.0,237.84910406520575
10.0,22.0,0.0,301.3507233897575
3.0,15.0,0.0,153.21677070051055
6.0,26.0,0.0,239.26380593720458
4.0,18.0,0.0,300.6433724537581
7.0,21.0,0.0,137.0375132123628
3.0,11.0,0.0,228.8528331411731
6.0,25.0,0.0,220.9624956410586
4.0,21.0,0.0,232.3895878211701
15.0,31.0,0.0,169.3960281886583
9.0,21.0,0.0,184.8679347408067
4.0,29.0,0.0,171.51808099665652
4.0,22.0,0.0,191.74215285684122
7.0,33.0,0.0,163.9365119446226
3.0,20.0,1.0,155.1395322645493
8.0,20.0,0.0,155.1395322645493
7.0,21.0,0.0,142.2977382124391
11.0,27.0,0.0,146.34255258447604
10.0,25.0,0.0,128.24053353228953
6.0,26.0,0.0,145.83449289243606
13.0,24.0,0.0,634.3923146244678
27.0,22.0,0.0,691.9263580129438
21.0,21.0,0.0,156.75352538050754
23.0,17.0,0.0,118.2281432241769
20.0,17.0,0.0,127.53318259629013
5.0,18.0,1.0,119.44355385221624
5.0,26.0,1.0,239.7718656292446
5.0,19.0,4.0,180.31506067672981
15.0,17.0,0.0,90.42250231195827
4.0,20.0,0.0,161.30639944458446
34.0,16.0,0.0,111.35392510814236
2.0,21.0,0.0,149.87930726447303
9.0,23.0,0.0,74.2432448238105
4.0,24.0,0.0,157.26158507254752
3.0,24.0,0.0,123.4883682242532
24.0,18.0,0.0,260.7032884254287
1.0,23.0,0.0,167.4732666246196
2.0,31.0,0.0,155.84688320054872
1.0,22.0,0.0,127.53318259629013
2.0,23.0,0.0,198.41707972891632
3.0,29.0,0.0,114.46387132018542
9.0,20.0,0.0,154.63147257250938
7.0,26.0,0.0,149.87930726447303
3.0,22.0,0.0,209.33611221698777
2.0,23.0,0.0,192.4495037928406
2.0,23.0,0.0,161.30639944458446
4.0,29.0,0.0,214.79562846102348
4.0,22.0,0.0,329.86371523797555
3.0,28.0,0.0,273.03702278549895
3.0,22.0,0.0,274.45172465749766
4.0,28.0,0.0,248.06078561727787
6.0,26.0,1.0,123.96820193625808
11.0,26.0,0.0,156.32671691255362
13.0,17.0,0.0,139.46490775242242
17.0,25.0,0.0,204.0758872169115
16.0,26.0,0.0,119.44355385221624
44.0,17.0,0.0,367.17368676626677
11.0,23.0,0.0,105.89440886410664
15.0,23.0,0.0,175.56289536869346
3.0,19.0,0.0,135.62281134036402
8.0,24.0,0.0,126.82583166029072
39.0,12.0,1.0,287.29351870960795
38.0,11.0,0.0,105.18705792810724
38.0,20.0,0.0,146.34255258447604
11.0,22.0,0.0,101.14224355607028
14.0,23.0,0.0,113.98403760818053
14.0,22.0,0.0,147.04990352047545
4.0,19.0,0.0,163.42845225258262
6.0,26.0,0.0,170.10337912465772
11.0,18.0,0.0,118.73620291621685
11.0,26.0,0.0,113.98403760818053
7.0,20.0,0.0,113.98403760818053
6.0,27.0,0.0,155.84688320054872
3.0,22.0,0.0,127.53318259629013
2.0,28.0,0.0,143.00508914843854
2.0,23.0,0.0,118.73620291621685
2.0,30.0,0.0,151.80206882851178
2.0,22.0,0.0,165.12369659262689
4.0,21.0,0.0,205.29129784495083
2.0,27.0,0.0,186.4819278567649
4.0,19.0,0.0,254.0283615533536
2.0,27.0,0.0,249.27619624531727
5.0,2.0,12.0,459.1882979390365
1.0,1.0,41.0,193.15685472884
0.0,2.0,7.0,228.34477344913316
11.0,4.0,9.0,106.60175980010601
14.0,4.0,12.0,170.8107300606571
0.0,1.0,2.0,398.7966248265279
1.0,1.0,1.0,382.1375336263753
0.0,1.0,11.0,418.5408629747077
1.0,2.0,9.0,189.1120403568031
0.0,5.0,4.0,219.54779376905987
2.0,3.0,4.0,215.5029793970229
1.0,4.0,14.0,115.39873948017929
1.0,4.0,12.0,161.30639944458446
1.0,4.0,11.0,172.93278286865532
0.0,1.0,0.0,205.29129784495083
5.0,3.0,6.0,145.83449289243606
1.0,2.0,12.0,165.3512138166214
2.0,3.0,7.0,118.73620291621685
4.0,2.0,6.0,134.20810946836522
4.0,3.0,7.0,113.98403760818053
3.0,4.0,8.0,142.2977382124391
1.0,2.0,17.0,109.93922323614358
1.0,1.0,41.0,123.4883682242532
1.0,4.0,5.0,130.16329509632828
1.0,2.0,10.0,115.39873948017929
0.0,1.0,15.0,130.16329509632828
1.0,3.0,5.0,101.24144061213406
2.0,1.0,4.0,172.71032481303516
4.0,2.0,4.0,38.17005647155538
1.0,2.0,0.0,150.66105599252026
1.0,3.0,9.0,188.50388647686745
3.0,1.0,4.0,15.038756359306172
1.0,1.0,5.0,20.018438891337
1.0,2.0,5.0,49.39443069168825
4.0,2.0,9.0,54.60163044771357
0.0,2.0,1.0,38.852608143538845
2.0,1.0,4.0,48.35693875961152
2.0,1.0,5.0,81.7777449319997
2.0,1.0,2.0,74.14315063591481
1.0,3.0,10.0,70.32585348787235
1.0,2.0,4.0,7.404162063221266
1.0,1.0,4.0,82.38247209591626
1.0,1.0,5.0,66.05352189184093
1.0,2.0,4.0,59.80883020373888
0.0,0.0,1.0,69.54067804380604
2.0,1.0,5.0,77.40278956388543
0.0,0.0,3.0,76.46792140389154
1.0,1.0,7.0,85.14000763205318
4.0,19.0,1.0,172.71032481303516
30.0,13.0,2.0,47.42207059961763
1.0,22.0,4.0,58.418927595756024
25.0,16.0,3.0,64.66361928385805
6.0,17.0,5.0,43.3772562275807
46.0,19.0,1.0,40.26731001553763
16.0,11.0,8.0,61.90608374772113
29.0,14.0,2.0,20.245956115331484
27.0,19.0,1.0,58.6464448197505
36.0,14.0,3.0,49.0642896956109
10.0,17.0,11.0,35.28762748350681
14.0,12.0,7.0,39.33244185554375
32.0,21.0,1.0,80.99256948793341
17.0,8.0,12.0,15.26627358330066
28.0,12.0,1.0,40.26731001553763
29.0,12.0,2.0,44.084607163580095
26.0,18.0,2.0,32.632715719452726
21.0,15.0,2.0,62.463741967792956
8.0,17.0,5.0,35.5151447075013
29.0,11.0,2.0,31.470330335464357
28.0,14.0,2.0,35.28762748350681
30.0,11.0,3.0,35.5151447075013
17.0,16.0,2.0,7.176644839226777
12.0,31.0,4.0,44.084607163580095
14.0,15.0,1.0,14.811239135311684
32.0,14.0,0.0,42.922221779591716
25.0,12.0,6.0,119.21603662822176
16.0,15.0,4.0,327.4859192259478
31.0,15.0,15.0,116.41143214824012
38.0,19.0,2.0,299.4527610897346
10.0,16.0,3.0,143.98955583646426
27.0,13.0,2.0,488.6891831912994
44.0,29.0,1.0,219.14235784910275
37.0,22.0,1.0,322.73375391791143
9.0,15.0,5.0,321.5465692699072
14.0,14.0,8.0,388.1299088264668
9.0,15.0,5.0,202.08125744501208
18.0,13.0,4.0,201.7759157129507
8.0,15.0,2.0,373.6210964143474
16.0,13.0,3.0,231.074083005235
29.0,12.0,7.0,302.0298483457218
2.0,18.0,7.0,314.64412517383755
1.0,21.0,1.0,312.5220723658394
3.0,14.0,8.0,256.4027308493622
29.0,12.0,3.0,161.58351519661082
24.0,10.0,5.0,310.59931080180064
28.0,13.0,5.0,313.93677423783816
8.0,19.0,0.0,323.2135876299164
28.0,18.0,0.0,225.259626501106
5.0,3.0,87.0,249.58153797737862
4.0,9.0,79.0,191.0065759408068
8.0,4.0,84.0,341.49009866204636
5.0,11.0,78.0,294.72539504571427
5.0,11.0,78.0,220.05242674508068
6.0,8.0,75.0,393.9973905746469
7.0,9.0,72.0,422.1306428987557
8.0,17.0,63.0,167.49806588863555
1.0,2.0,7.0,301.094980185728
5.0,7.0,83.0,511.5433675515223
1.0,9.0,80.0,421.65080918675073
2.0,9.0,79.0,162.29086613261018
5.0,4.0,82.0,213.68284160506698
5.0,11.0,80.0,162.29086613261018
1.0,5.0,89.0,229.55675736115342
2.0,4.0,90.0,142.04199500840954
5.0,18.0,60.0,208.1455008529644
5.0,10.0,75.0,333.7306109140498
8.0,9.0,74.0,120.48104578429295
5.0,9.0,76.0,100.9147263320758
12.0,16.0,66.0,116.91606512426095
7.0,14.0,68.0,318.46142232188
2.0,12.0,75.0,274.02148947352464
2.0,3.0,90.0,321.34385130992865
1.0,6.0,90.0,150.5866582004724
5.0,9.0,80.0,322.481437429901
3.0,5.0,87.0,391.58354108735494
12.0,3.0,78.0,376.51707045516366
3.0,4.0,88.0,410.56740305548436
1.0,6.0,88.0,389.5863817312684
1.0,6.0,87.0,389.5863817312684
11.0,6.0,72.0,374.7970268511035
0.0,2.0,10.0,376.1869294590864
5.0,4.0,86.0,382.9867497830731
9.0,9.0,77.0,46.967036151628655
18.0,11.0,66.0,392.4936099833329
1.0,12.0,72.0,353.94342856298636
6.0,22.0,61.0,358.9231110950172
6.0,4.0,85.0,376.5418697191797
11.0,9.0,75.0,397.2209760273533
4.0,9.0,79.0,372.1198454072207
6.0,16.0,67.0,380.6893078632994
7.0,10.0,72.0,349.1887336707628
6.0,10.0,72.0,374.08967591510407
5.0,7.0,82.0,392.6185034352446
4.0,4.0,88.0,373.86215869110964
1.0,3.0,64.0,425.58174557545664
0.0,1.0,28.0,381.1418127271013
0.0,0.0,9.0,355.78836561895815
0.0,0.0,12.0,376.6444934912625
0.0,0.0,8.0,379.98195692730013
0.0,1.0,13.0,389.1313472832794
0.0,0.0,15.0,382.07921047128235
0.0,0.0,23.0,418.8067245154858
0.0,1.0,11.0,381.8516932472878
0.0,1.0,10.0,372.3473626312151
0.0,1.0,8.0,368.53006548317273
0.0,1.0,8.0,399.2404050632687
0.0,1.0,9.0,49.621947915682746
1.0,1.0,8.0,391.8110583113494
0.0,1.0,11.0,412.8673745594452
0.0,2.0,35.0,458.1395517957116
0.0,1.0,10.0,335.53949449475755
0.0,1.0,17.0,377.9822679870263
0.0,1.0,18.0,396.79074084338026
0.0,1.0,10.0,422.8267396235068
0.0,0.0,20.0,376.51707045516366
0.0,0.0,9.0,376.61716464305937
1.0,2.0,23.0,380.23174383112325
9.0,29.0,0.0,371.43476415105005
9.0,29.0,0.0,388.6763128352905
7.0,30.0,0.0,390.64867292736113
6.0,23.0,0.0,268.5977879620854
5.0,23.0,0.0,114.28848220840996
5.0,31.0,0.0,37.715022023566405
6.0,30.0,0.0,49.166913467693774
3.0,23.0,0.0,33.89772487552395
5.0,23.0,0.0,57.02902498777316
5.0,23.0,0.0,60.618804911821115
4.0,23.0,0.0,91.15718209616078
11.0,19.0,2.0,49.39443069168825
9.0,20.0,1.0,45.5771335436458
9.0,29.0,0.0,37.942539247560894
10.0,28.0,1.0,37.942539247560894
8.0,29.0,0.0,41.759836395603344
14.0,26.0,1.0,46.73951892763417
16.0,26.0,0.0,49.39443069168825
12.0,20.0,0.0,145.0543766167441
13.0,20.0,0.0,45.5771335436458
13.0,27.0,1.0,72.29821357994297
14.0,27.0,1.0,76.11551072798542
11.0,27.0,1.0,45.5771335436458
11.0,21.0,0.0,79.70529065203341
19.0,26.0,0.0,37.715022023566405
15.0,27.0,0.0,108.04379052030792
18.0,26.0,0.0,199.83178160091512
7.0,34.0,0.0,199.83178160091512
4.0,22.0,0.0,186.28263661280548
16.0,29.0,0.0,149.1719563284736
13.0,20.0,0.0,140.37497664840038
13.0,30.0,0.0,172.7334916246959
9.0,20.0,1.0,177.4856569327322
5.0,30.0,0.0,122.7810172882538
3.0,20.0,1.0,140.37497664840038
3.0,19.0,0.0,140.37497664840038
5.0,31.0,0.0,131.57799696832706
3.0,21.0,0.0,184.6121915367772
4.0,22.0,0.0,167.2457494006251
3.0,16.0,0.0,199.83178160091512
5.0,23.0,4.0,208.4012440569939
4.0,21.0,4.0,191.03480192084183
3.0,24.0,0.0,235.49953403321308
7.0,21.0,0.0,249.27619624531727
7.0,30.0,0.0,189.81939129280246
11.0,29.0,0.0,198.61637097287576
7.0,21.0,1.0,230.7473687251768
10.0,21.0,0.0,239.5443484052501
6.0,21.0,0.0,213.15340936503026
20.0,18.0,4.0,185.0672259847661
19.0,18.0,0.0,275.6671352855371
41.0,20.0,0.0,244.52403093728088
31.0,16.0,0.0,266.87015560546376
14.0,32.0,0.0,202.4618941009533
9.0,20.0,0.0,127.53318259629013
6.0,29.0,0.0,261.41063936142797
5.0,20.0,1.0,198.61637097287576
10.0,30.0,0.0,239.06451469324517
9.0,20.0,0.0,167.2457494006251
14.0,32.0,0.0,168.6886772526589
8.0,30.0,0.0,114.46387132018542
6.0,22.0,0.0,106.60175980010601
7.0,22.0,0.0,172.7334916246959
22.0,25.0,0.0,114.69138854417992
9.0,26.0,0.0,127.53318259629013
8.0,26.0,0.0,94.46731668399521
8.0,27.0,0.0,155.64416524057017
10.0,29.0,0.0,138.757556816423
5.0,29.0,0.0,126.82583166029072
9.0,21.0,0.0,149.87930726447303
5.0,22.0,0.0,186.28263661280548
8.0,29.0,0.0,217.42574096106162
6.0,22.0,0.0,153.69660441251546
6.0,22.0,0.0,176.27024630469288
7.0,22.0,0.0,141.08232758439976
5.0,22.0,0.0,267.3747885814846
9.0,28.0,0.0,243.30862030924158
3.0,22.0,0.0,444.93180201492754
4.0,21.0,0.0,340.782747726047
6.0,35.0,0.0,255.9511231173923
5.0,33.0,0.0,163.42845225258262
4.0,12.0,2.0,173.44084256069527
6.0,21.0,0.0,132.05783068033196
10.0,26.0,0.0,212.6735756530253
7.0,21.0,0.0,163.42845225258262
7.0,27.0,0.0,255.9511231173923
7.0,28.0,0.0,195.0796162928788
6.0,28.0,0.0,145.1271419564367
5.0,22.0,0.0,153.92412163650997
5.0,21.0,0.0,298.01325995372
10.0,13.0,72.0,187.69733848480428
7.0,0.0,75.0,178.90035880473098
13.0,24.0,47.0,182.94517317676792
13.0,18.0,57.0,208.62876128098839
14.0,8.0,52.0,164.643862880622
32.0,3.0,57.0,167.4732666246196
21.0,8.0,67.0,136.3301622763634
34.0,8.0,55.0,191.03480192084183
13.0,25.0,51.0,145.1271419564367
12.0,21.0,52.0,145.1271419564367
22.0,9.0,65.0,153.92412163650997
22.0,8.0,65.0,136.3301622763634
3.0,8.0,71.0,195.78696722887813
30.0,4.0,58.0,118.73620291621685
14.0,30.0,45.0,123.4883682242532
8.0,17.0,63.0,197.7097287929169
16.0,19.0,53.0,180.82312036876976
7.0,7.0,75.0,94.71963317200563
23.0,5.0,60.0,141.08232758439976
15.0,15.0,63.0,196.49431816487754
8.0,0.0,87.0,149.87930726447303
6.0,15.0,65.0,174.14819349669463
8.0,4.0,79.0,178.19300786873163
23.0,9.0,61.0,169.3960281886583
11.0,6.0,74.0,136.3301622763634
11.0,13.0,59.0,132.28534790432647
25.0,5.0,65.0,418.757125987454
35.0,7.0,54.0,351.23549155488126
7.0,4.0,79.0,394.20859441901877
1.0,1.0,4.0,408.11267966722176
1.0,3.0,4.0,357.3750298867133
0.0,0.0,1.0,514.5830780080598
0.0,0.0,13.0,476.2133448678631
0.0,0.0,21.0,544.7665149323062
0.0,0.0,13.0,413.5225973832256
4.0,48.0,44.0,392.36365736304697
2.0,6.0,2.0,481.4205446238884
0.0,0.0,0.0,477.37573025185145
0.0,0.0,4.0,333.1368992187139
0.0,0.0,0.0,504.8512301679928
0.0,0.0,0.0,419.6398660352288
0.0,0.0,0.0,382.9867497830731
1.0,1.0,9.0,423.27924448730863
0.0,0.0,15.0,379.5491921591398
0.0,0.0,0.0,454.9517810756017
3.0,4.0,17.0,436.4759787995122
5.0,9.0,68.0,405.840037011464
0.0,0.0,13.0,364.9377559749376
0.0,1.0,8.0,391.48091731527217
0.0,1.0,9.0,474.9483357117919
0.0,0.0,4.0,406.87499935935364
1.0,0.0,1.0,377.92924274297536
0.0,0.0,3.0,491.63222617596045
0.0,0.0,2.0,545.7013830923001
0.0,0.0,2.0,382.6839376351989
0.0,0.0,3.0,31.470330335464357
0.0,0.0,3.0,39.55995907953824
0.0,0.0,2.0,7.176644839226777
0.0,0.0,3.0,52.98421061573622
0.0,0.0,2.0,83.52258780007584
0.0,0.0,2.0,52.98421061573622
0.0,0.0,3.0,400.6594307831185
0.0,0.0,11.0,52.85678757963744
0.0,0.0,3.0,3.3593476911843254
0.0,0.0,9.0,18.628536283354137
0.0,0.0,9.0,3.3593476911843254
0.0,0.0,2.0,3.3593476911843254
0.0,0.0,5.0,3.3593476911843254
0.0,0.0,0.0,50.556816075676615
0.0,0.0,11.0,60.618804911821115
0.0,0.0,10.0,3.3593476911843254
0.0,0.0,5.0,110.82359573627363
0.0,0.0,12.0,343.32378150677005
0.0,0.0,0.0,7.176644839226777
0.0,0.0,12.0,7.176644839226777
0.0,0.0,5.0,3.3593476911843254
1.0,0.0,98.0,52.98421061573622
0.0,0.0,4.0,37.942539247560894
1.0,0.0,98.0,41.759836395603344
0.0,0.0,7.0,18.628536283354137
0.0,0.0,14.0,15.973624519300056
0.0,0.0,8.0,14.811239135311684
0.0,0.0,93.0,10.993941987269233
3.0,3.0,11.0,10.993941987269233
5.0,5.0,87.0,14.811239135311684
3.0,3.0,11.0,14.811239135311684
0.0,0.0,12.0,10.993941987269233
0.0,0.0,99.0,14.811239135311684
3.0,3.0,12.0,10.993941987269233
0.0,0.0,0.0,10.993941987269233
0.0,20.0,59.0,3.3593476911843254
0.0,0.0,0.0,14.811239135311684
24.0,27.0,0.0,45.34961631965131
23.0,17.0,0.0,14.811239135311684
23.0,21.0,0.0,37.715022023566405
4.0,21.0,0.0,37.715022023566405
4.0,20.0,0.0,10.993941987269233
12.0,26.0,2.0,22.445833431396593
3.0,32.0,0.0,3.3593476911843254
6.0,27.0,0.0,45.34961631965131
52.0,9.0,1.0,41.53231917160886
53.0,15.0,0.0,22.445833431396593
44.0,13.0,0.0,49.166913467693774
8.0,29.0,0.0,3.3593476911843254
6.0,31.0,0.0,49.166913467693774
4.0,22.0,0.0,22.445833431396593
7.0,31.0,0.0,386.25144787941804
8.0,27.0,0.0,18.628536283354137
15.0,28.0,0.0,386.25144787941804
52.0,17.0,0.0,30.0804277274815
49.0,13.0,0.0,56.801507763778666
10.0,30.0,0.0,33.89772487552395
13.0,21.0,0.0,358.3679824591325
12.0,30.0,0.0,83.87499847598197
10.0,22.0,0.0,399.67316983142894
7.0,31.0,0.0,83.87499847598197
17.0,31.0,0.0,49.166913467693774
1.0,11.0,52.0,381.27176534738715
1.0,11.0,57.0,87.69229562402442
2.0,11.0,53.0,3.3593476911843254
15.0,8.0,63.0,309.4761668664279
12.0,7.0,48.0,3.3593476911843254
8.0,7.0,44.0,323.6968480579404
9.0,8.0,52.0,274.45172465749766
11.0,4.0,55.0,290.6309821456455
2.0,5.0,43.0,123.4883682242532
12.0,7.0,70.0,119.44355385221624
10.0,7.0,54.0,221.72287182110904
7.0,7.0,44.0,159.1843466365863
2.0,13.0,62.0,165.3512138166214
5.0,7.0,56.0,501.0229175513697
3.0,9.0,48.0,530.2714863156222
5.0,15.0,47.0,443.00904045088885
1.0,9.0,56.0,191.03480192084183
2.0,10.0,56.0,181.53047130476918
2.0,12.0,44.0,127.53318259629013
3.0,9.0,48.0,190.32745098484241
4.0,8.0,43.0,182.94517317676792
3.0,9.0,41.0,248.56884530931785
3.0,13.0,42.0,529.5641353796228
3.0,9.0,44.0,486.99393885125517
5.0,9.0,44.0,212.6735756530253
3.0,9.0,49.0,202.6611853449127
4.0,9.0,55.0,230.26753501317188
3.0,8.0,54.0,180.31506067672981
6.0,8.0,50.0,190.32745098484241
5.0,13.0,72.0,278.29724778557517
10.0,12.0,68.0,255.14873716187148
3.0,11.0,76.0,274.2352229020838
12.0,3.0,19.0,267.7630139899873
10.0,5.0,79.0,408.1622781952536
13.0,2.0,38.0,320.46706756236006
20.0,3.0,53.0,270.00996024989706
8.0,5.0,80.0,313.39013148634695
11.0,5.0,54.0,326.25672480247306
10.0,5.0,52.0,205.32115627734103
10.0,6.0,53.0,404.447604819294
9.0,3.0,62.0,325.77689109046815
18.0,5.0,53.0,261.2129805698238
14.0,6.0,49.0,310.20831706644316
16.0,4.0,60.0,289.4265869861867
12.0,3.0,64.0,249.38387918577442
18.0,3.0,55.0,287.4294276301001
18.0,3.0,56.0,262.3282970099674
10.0,4.0,80.0,275.1700910620777
4.0,4.0,82.0,237.45215402964212
15.0,4.0,77.0,249.38387918577442
29.0,6.0,50.0,235.04955875359843
19.0,6.0,69.0,222.6627991494772
4.0,5.0,78.0,242.6593537856674
25.0,5.0,66.0,234.11469059360454
21.0,4.0,61.0,251.70864995375112
23.0,5.0,68.0,253.20117633381685
28.0,6.0,58.0,284.9019389021448
10.0,6.0,77.0,268.24284770199216
11.0,7.0,78.0,279.3645981500422
26.0,4.0,67.0,374.7722275870876
9.0,11.0,60.0,399.4431230232472
19.0,7.0,67.0,364.357828075037
19.0,5.0,59.0,193.5861927809811
21.0,6.0,66.0,413.1196910474556
16.0,6.0,69.0,270.86700390182403
24.0,9.0,59.0,393.75013325501067
21.0,9.0,66.0,399.3430288353516
14.0,4.0,68.0,326.48424202646754
26.0,5.0,64.0,310.05266805030936
33.0,5.0,58.0,317.9147795703888
34.0,10.0,51.0,331.3390311065868
29.0,4.0,66.0,384.245802638938
20.0,5.0,67.0,337.8335096985121
19.0,4.0,61.0,389.3281089430517
15.0,5.0,74.0,365.3645644428915
16.0,5.0,73.0,383.7907681909491
23.0,11.0,59.0,387.6080653389915
25.0,12.0,57.0,412.8921738234612
3.0,12.0,77.0,367.7448900391064
3.0,12.0,77.0,445.42518077970016
2.0,13.0,76.0,473.60550204765366
14.0,8.0,72.0,458.1643510597276
7.0,14.0,72.0,356.52051581897354
26.0,7.0,61.0,495.4495233240028
21.0,9.0,62.0,437.13030449146055
25.0,11.0,58.0,485.49015825994127
16.0,7.0,71.0,495.3468995519201
26.0,9.0,23.0,409.52991112340766
21.0,8.0,46.0,426.1890023235603
9.0,7.0,37.0,504.0189857800817
21.0,9.0,47.0,356.0629517867974
25.0,5.0,47.0,454.5745711356796
25.0,5.0,51.0,415.94656520726613
23.0,5.0,51.0,464.30641897574674
20.0,5.0,57.0,431.7734120195077
2.0,9.0,44.0,476.11072109578026
2.0,10.0,53.0,476.4408620918575
2.0,9.0,46.0,402.2725267672448
2.0,8.0,48.0,496.6119087079912
11.0,8.0,25.0,535.2869835802495
14.0,8.0,46.0,537.5869550842102
7.0,8.0,79.0,526.592627672259
4.0,8.0,84.0,455.281922071679
8.0,6.0,51.0,419.536345131314
10.0,7.0,49.0,438.0181037076097
11.0,5.0,58.0,442.9977862396407
12.0,7.0,44.0,475.4033701597808
3.0,5.0,37.0,489.40754959587935
2.0,10.0,74.0,372.21993959511633
8.0,8.0,29.0,372.21993959511633
10.0,6.0,28.0,363.6504771390376
7.0,9.0,29.0,433.7209728475624
11.0,2.0,34.0,396.41100131927107
13.0,2.0,37.0,493.24964600793777
13.0,3.0,32.0,461.17167349968764
22.0,4.0,38.0,489.18003237188486
15.0,4.0,30.0,443.45282068762964
17.0,2.0,37.0,356.2819831263984
18.0,3.0,29.0,396.0501047589715
